datetime,cpu,mem
Sun Oct 23 15:01:46 GMT 2022,47,1237293
Sun Oct 23 15:01:48 GMT 2022,0.1,1233071
Sun Oct 23 15:01:50 GMT 2022,0.1,1213831
Sun Oct 23 15:01:52 GMT 2022,0.1,1224756
Sun Oct 23 15:01:55 GMT 2022,0.2,1236190
Sun Oct 23 15:01:58 GMT 2022,0.2,1233537
Sun Oct 23 15:02:01 GMT 2022,0.1,1238183
Sun Oct 23 15:02:03 GMT 2022,0.1,1233507
Sun Oct 23 15:02:05 GMT 2022,0.1,1235070
Sun Oct 23 15:02:08 GMT 2022,42,1219457
Sun Oct 23 15:02:10 GMT 2022,42,1215005
Sun Oct 23 15:02:12 GMT 2022,42,1220013
Sun Oct 23 15:02:13 GMT 2022,0.1,1212022
Sun Oct 23 15:02:16 GMT 2022,0.1,1214014
Sun Oct 23 15:02:18 GMT 2022,0.1,1210885
Sun Oct 23 15:02:20 GMT 2022,42,1212378
Sun Oct 23 15:02:22 GMT 2022,42,1213274
Sun Oct 23 15:02:24 GMT 2022,42,1216053
Sun Oct 23 15:02:26 GMT 2022,39,1215381
Sun Oct 23 15:02:28 GMT 2022,39,1213929
Sun Oct 23 15:02:30 GMT 2022,39,1215160
Sun Oct 23 15:02:32 GMT 2022,39,1214365
Sun Oct 23 15:02:34 GMT 2022,39,1214805
Sun Oct 23 15:02:36 GMT 2022,39,1217768
Sun Oct 23 15:02:37 GMT 2022,33,1214817
Sun Oct 23 15:02:40 GMT 2022,33,1213620
Sun Oct 23 15:02:42 GMT 2022,33,1214647
Sun Oct 23 15:02:44 GMT 2022,44,1212660
Sun Oct 23 15:02:46 GMT 2022,44,1209200
Sun Oct 23 15:02:47 GMT 2022,44,1211287
Sun Oct 23 15:02:50 GMT 2022,0.2,1211240
Sun Oct 23 15:02:52 GMT 2022,0.2,1212988
Sun Oct 23 15:02:54 GMT 2022,0.2,1216243
Sun Oct 23 15:02:56 GMT 2022,0.1,1214912
Sun Oct 23 15:02:57 GMT 2022,0.1,1216624
Sun Oct 23 15:02:59 GMT 2022,0.1,1198288
