datetime,cpu,mem
Fri Oct 28 19:09:39 GMT 2022,78,1361572
Fri Oct 28 19:09:41 GMT 2022,0,1375553
Fri Oct 28 19:09:43 GMT 2022,0,1289985
Fri Oct 28 19:09:47 GMT 2022,0.2,1318306
Fri Oct 28 19:09:50 GMT 2022,0.2,1368746
Fri Oct 28 19:09:54 GMT 2022,97,1371861
Fri Oct 28 19:09:58 GMT 2022,97,1383704
Fri Oct 28 19:10:01 GMT 2022,85,1373610
Fri Oct 28 19:10:03 GMT 2022,85,1374669
Fri Oct 28 19:10:06 GMT 2022,0,1369403
Fri Oct 28 19:10:09 GMT 2022,0,1373377
Fri Oct 28 19:10:11 GMT 2022,39,1373983
Fri Oct 28 19:10:14 GMT 2022,39,1370951
Fri Oct 28 19:10:16 GMT 2022,44,1374120
Fri Oct 28 19:10:19 GMT 2022,44,1377250
Fri Oct 28 19:10:21 GMT 2022,42,1372288
Fri Oct 28 19:10:24 GMT 2022,42,1363708
Fri Oct 28 19:10:26 GMT 2022,42,1364238
Fri Oct 28 19:10:28 GMT 2022,0,1362036
Fri Oct 28 19:10:30 GMT 2022,0,1361296
Fri Oct 28 19:10:33 GMT 2022,0,1364042
Fri Oct 28 19:10:35 GMT 2022,0.3,1364392
Fri Oct 28 19:10:37 GMT 2022,0.3,1359884
Fri Oct 28 19:10:39 GMT 2022,0.3,1363962
Fri Oct 28 19:10:42 GMT 2022,0,1364260
Fri Oct 28 19:10:44 GMT 2022,0,1363644
Fri Oct 28 19:10:46 GMT 2022,0,1365714
Fri Oct 28 19:10:49 GMT 2022,39,1364328
Fri Oct 28 19:10:51 GMT 2022,39,1363087
Fri Oct 28 19:10:53 GMT 2022,39,1346962
