datetime,cpu,mem
Sat Oct 22 15:11:10 GMT 2022,0,1344949
Sat Oct 22 15:11:11 GMT 2022,0.3,1338360
Sat Oct 22 15:11:13 GMT 2022,0.3,1234995
Sat Oct 22 15:11:15 GMT 2022,0.3,1270633
Sat Oct 22 15:11:17 GMT 2022,0.1,1301644
Sat Oct 22 15:11:19 GMT 2022,0.1,1314094
Sat Oct 22 15:11:21 GMT 2022,0.1,1340168
Sat Oct 22 15:11:24 GMT 2022,0.2,1340993
Sat Oct 22 15:11:26 GMT 2022,0.2,1348831
Sat Oct 22 15:11:28 GMT 2022,0.2,1362239
Sat Oct 22 15:11:31 GMT 2022,0,1359076
Sat Oct 22 15:11:33 GMT 2022,0,1360412
Sat Oct 22 15:11:35 GMT 2022,0,1357498
Sat Oct 22 15:11:37 GMT 2022,0,1358289
Sat Oct 22 15:11:39 GMT 2022,0,1359556
Sat Oct 22 15:11:40 GMT 2022,0,1362662
Sat Oct 22 15:11:42 GMT 2022,33,1352796
Sat Oct 22 15:11:44 GMT 2022,33,1356608
Sat Oct 22 15:11:46 GMT 2022,33,1357389
Sat Oct 22 15:11:47 GMT 2022,35,1346992
Sat Oct 22 15:11:49 GMT 2022,35,1337132
Sat Oct 22 15:11:51 GMT 2022,35,1338845
Sat Oct 22 15:11:53 GMT 2022,35,1337556
Sat Oct 22 15:11:54 GMT 2022,35,1338760
Sat Oct 22 15:11:56 GMT 2022,35,1338809
Sat Oct 22 15:11:58 GMT 2022,33,1337838
Sat Oct 22 15:11:59 GMT 2022,33,1338636
Sat Oct 22 15:12:01 GMT 2022,33,1340389
Sat Oct 22 15:12:03 GMT 2022,32,1339882
Sat Oct 22 15:12:05 GMT 2022,32,1338243
Sat Oct 22 15:12:07 GMT 2022,32,1339700
Sat Oct 22 15:12:09 GMT 2022,26,1338659
Sat Oct 22 15:12:10 GMT 2022,26,1333491
Sat Oct 22 15:12:12 GMT 2022,26,1335140
Sat Oct 22 15:12:14 GMT 2022,17,1334495
Sat Oct 22 15:12:16 GMT 2022,17,1334971
Sat Oct 22 15:12:18 GMT 2022,17,1336688
Sat Oct 22 15:12:20 GMT 2022,0,1336099
Sat Oct 22 15:12:21 GMT 2022,0,1338603
Sat Oct 22 15:12:23 GMT 2022,0,1336306
