datetime,cpu,mem
Sun Oct 23 07:13:31 GMT 2022,1.8,1151569
Sun Oct 23 07:13:32 GMT 2022,9.3,1154176
Sun Oct 23 07:13:34 GMT 2022,9.3,1152165
Sun Oct 23 07:13:35 GMT 2022,9.3,1155841
Sun Oct 23 07:13:37 GMT 2022,9.3,1150267
Sun Oct 23 07:13:38 GMT 2022,43,1145594
Sun Oct 23 07:13:40 GMT 2022,43,1146402
Sun Oct 23 07:13:41 GMT 2022,43,1144352
Sun Oct 23 07:13:42 GMT 2022,43,1138874
Sun Oct 23 07:13:44 GMT 2022,29,1138423
Sun Oct 23 07:13:45 GMT 2022,29,1139803
Sun Oct 23 07:13:47 GMT 2022,29,1138555
Sun Oct 23 07:13:48 GMT 2022,29,1138923
Sun Oct 23 07:13:50 GMT 2022,26,1138591
Sun Oct 23 07:13:51 GMT 2022,26,1139795
Sun Oct 23 07:13:53 GMT 2022,26,1141147
Sun Oct 23 07:13:54 GMT 2022,26,1141100
Sun Oct 23 07:13:56 GMT 2022,29,1139686
Sun Oct 23 07:13:57 GMT 2022,29,1139174
Sun Oct 23 07:13:58 GMT 2022,29,1135804
Sun Oct 23 07:14:00 GMT 2022,29,1135854
Sun Oct 23 07:14:01 GMT 2022,29,1133918
Sun Oct 23 07:14:03 GMT 2022,29,1135243
Sun Oct 23 07:14:04 GMT 2022,29,1134591
Sun Oct 23 07:14:06 GMT 2022,29,1134755
Sun Oct 23 07:14:07 GMT 2022,29,1133765
Sun Oct 23 07:14:09 GMT 2022,29,1132893
Sun Oct 23 07:14:10 GMT 2022,29,1132009
Sun Oct 23 07:14:12 GMT 2022,29,1134501
Sun Oct 23 07:14:13 GMT 2022,29,1132189
Sun Oct 23 07:14:15 GMT 2022,29,1131749
Sun Oct 23 07:14:16 GMT 2022,29,1131957
Sun Oct 23 07:14:17 GMT 2022,29,1134349
Sun Oct 23 07:14:19 GMT 2022,28,1132161
Sun Oct 23 07:14:20 GMT 2022,28,1133237
Sun Oct 23 07:14:22 GMT 2022,28,1134241
Sun Oct 23 07:14:23 GMT 2022,28,1134189
Sun Oct 23 07:14:25 GMT 2022,29,1134116
Sun Oct 23 07:14:26 GMT 2022,29,1132954
Sun Oct 23 07:14:28 GMT 2022,29,1132446
Sun Oct 23 07:14:29 GMT 2022,29,1134146
Sun Oct 23 07:14:30 GMT 2022,29,1134012
Sun Oct 23 07:14:32 GMT 2022,29,1133176
Sun Oct 23 07:14:33 GMT 2022,29,1134476
Sun Oct 23 07:14:35 GMT 2022,29,1136608
Sun Oct 23 07:14:36 GMT 2022,29,1134300
Sun Oct 23 07:14:38 GMT 2022,29,1135520
Sun Oct 23 07:14:39 GMT 2022,29,1134468
Sun Oct 23 07:14:40 GMT 2022,29,1135660
Sun Oct 23 07:14:42 GMT 2022,29,1134656
Sun Oct 23 07:14:43 GMT 2022,29,1135527
