datetime,cpu,mem
Sun Oct 23 08:21:49 GMT 2022,35,1250649
Sun Oct 23 08:21:51 GMT 2022,0.1,1269896
Sun Oct 23 08:21:53 GMT 2022,0.1,1186191
Sun Oct 23 08:21:55 GMT 2022,0.1,1245681
Sun Oct 23 08:21:58 GMT 2022,0.1,1293110
Sun Oct 23 08:22:01 GMT 2022,0.1,1286998
Sun Oct 23 08:22:04 GMT 2022,0,1284991
Sun Oct 23 08:22:06 GMT 2022,0,1278333
Sun Oct 23 08:22:09 GMT 2022,46,1277960
Sun Oct 23 08:22:11 GMT 2022,46,1274320
Sun Oct 23 08:22:13 GMT 2022,46,1269661
Sun Oct 23 08:22:15 GMT 2022,0,1272968
Sun Oct 23 08:22:17 GMT 2022,0,1272208
Sun Oct 23 08:22:19 GMT 2022,0,1271853
Sun Oct 23 08:22:21 GMT 2022,35,1270028
Sun Oct 23 08:22:23 GMT 2022,35,1271020
Sun Oct 23 08:22:25 GMT 2022,35,1273917
Sun Oct 23 08:22:27 GMT 2022,35,1271580
Sun Oct 23 08:22:29 GMT 2022,35,1271796
Sun Oct 23 08:22:31 GMT 2022,35,1273469
Sun Oct 23 08:22:33 GMT 2022,35,1273600
Sun Oct 23 08:22:35 GMT 2022,35,1269064
Sun Oct 23 08:22:37 GMT 2022,35,1275089
Sun Oct 23 08:22:39 GMT 2022,35,1272942
Sun Oct 23 08:22:41 GMT 2022,35,1271956
Sun Oct 23 08:22:43 GMT 2022,35,1272145
Sun Oct 23 08:22:45 GMT 2022,35,1272336
Sun Oct 23 08:22:46 GMT 2022,35,1273712
Sun Oct 23 08:22:48 GMT 2022,35,1274481
Sun Oct 23 08:22:50 GMT 2022,36,1272820
Sun Oct 23 08:22:52 GMT 2022,36,1273044
Sun Oct 23 08:22:54 GMT 2022,36,1275653
Sun Oct 23 08:22:56 GMT 2022,35,1270182
Sun Oct 23 08:22:58 GMT 2022,35,1271320
Sun Oct 23 08:23:00 GMT 2022,35,1272199
Sun Oct 23 08:23:02 GMT 2022,441,1254095
