datetime,cpu,mem
Fri Oct 21 08:48:41 GMT 2022,0,1306474
Fri Oct 21 08:48:42 GMT 2022,0,1306090
Fri Oct 21 08:48:44 GMT 2022,0,1244938
Fri Oct 21 08:48:45 GMT 2022,0,1243736
Fri Oct 21 08:48:47 GMT 2022,0,1235389
Fri Oct 21 08:48:48 GMT 2022,39,1240925
Fri Oct 21 08:48:50 GMT 2022,39,1301611
Fri Oct 21 08:48:52 GMT 2022,39,1309246
Fri Oct 21 08:48:53 GMT 2022,49,1306420
Fri Oct 21 08:48:55 GMT 2022,49,1302452
Fri Oct 21 08:48:57 GMT 2022,49,1301257
Fri Oct 21 08:48:59 GMT 2022,0,1290941
Fri Oct 21 08:49:01 GMT 2022,0,1285575
Fri Oct 21 08:49:02 GMT 2022,0,1286299
Fri Oct 21 08:49:04 GMT 2022,0,1286591
Fri Oct 21 08:49:06 GMT 2022,0,1285724
Fri Oct 21 08:49:08 GMT 2022,0,1287224
Fri Oct 21 08:49:10 GMT 2022,40,1285164
Fri Oct 21 08:49:11 GMT 2022,40,1287178
Fri Oct 21 08:49:13 GMT 2022,40,1288727
Fri Oct 21 08:49:16 GMT 2022,0,1285909
Fri Oct 21 08:49:18 GMT 2022,0,1288090
Fri Oct 21 08:49:20 GMT 2022,0,1290934
Fri Oct 21 08:49:22 GMT 2022,40,1290628
Fri Oct 21 08:49:24 GMT 2022,40,1289884
Fri Oct 21 08:49:26 GMT 2022,40,1291154
Fri Oct 21 08:49:28 GMT 2022,39,1289880
Fri Oct 21 08:49:30 GMT 2022,39,1293036
Fri Oct 21 08:49:32 GMT 2022,39,1293348
Fri Oct 21 08:49:34 GMT 2022,39,1288450
Fri Oct 21 08:49:36 GMT 2022,39,1292228
Fri Oct 21 08:49:38 GMT 2022,39,1291494
Fri Oct 21 08:49:40 GMT 2022,37,1290832
Fri Oct 21 08:49:42 GMT 2022,37,1290740
Fri Oct 21 08:49:44 GMT 2022,37,1292792
Fri Oct 21 08:49:46 GMT 2022,38,1293094
Fri Oct 21 08:49:48 GMT 2022,38,1293308
Fri Oct 21 08:49:50 GMT 2022,38,1293144
Fri Oct 21 08:49:52 GMT 2022,38,1294198
Fri Oct 21 08:49:54 GMT 2022,38,1279528
