datetime,cpu,mem
Fri Oct 28 22:47:57 GMT 2022,34,1279519
Fri Oct 28 22:47:58 GMT 2022,0.2,1281125
Fri Oct 28 22:48:00 GMT 2022,0.2,1199911
Fri Oct 28 22:48:01 GMT 2022,0.2,1239722
Fri Oct 28 22:48:04 GMT 2022,0.1,1254087
Fri Oct 28 22:48:06 GMT 2022,0.1,1276376
Fri Oct 28 22:48:09 GMT 2022,-16.2,1271533
Fri Oct 28 22:48:11 GMT 2022,-16.2,1265418
Fri Oct 28 22:48:14 GMT 2022,-16.2,1270876
Fri Oct 28 22:48:16 GMT 2022,45,1269506
Fri Oct 28 22:48:19 GMT 2022,45,1270802
Fri Oct 28 22:48:20 GMT 2022,45,1268384
Fri Oct 28 22:48:22 GMT 2022,0,1268191
Fri Oct 28 22:48:24 GMT 2022,0,1269703
Fri Oct 28 22:48:26 GMT 2022,0,1269869
Fri Oct 28 22:48:28 GMT 2022,32,1267287
Fri Oct 28 22:48:30 GMT 2022,32,1268783
Fri Oct 28 22:48:31 GMT 2022,32,1271505
Fri Oct 28 22:48:33 GMT 2022,32,1249838
Fri Oct 28 22:48:35 GMT 2022,32,1249133
Fri Oct 28 22:48:37 GMT 2022,32,1251223
Fri Oct 28 22:48:39 GMT 2022,31,1248613
Fri Oct 28 22:48:41 GMT 2022,31,1248825
Fri Oct 28 22:48:43 GMT 2022,31,1248859
Fri Oct 28 22:48:45 GMT 2022,26,1245965
Fri Oct 28 22:48:47 GMT 2022,26,1247241
Fri Oct 28 22:48:48 GMT 2022,26,1250059
Fri Oct 28 22:48:50 GMT 2022,32,1247709
Fri Oct 28 22:48:52 GMT 2022,32,1246813
Fri Oct 28 22:48:54 GMT 2022,32,1248979
Fri Oct 28 22:48:56 GMT 2022,32,1249017
Fri Oct 28 22:48:58 GMT 2022,32,1248017
Fri Oct 28 22:48:59 GMT 2022,32,1243767
Fri Oct 28 22:49:01 GMT 2022,33,1243637
Fri Oct 28 22:49:03 GMT 2022,33,1244169
Fri Oct 28 22:49:05 GMT 2022,33,1245859
Fri Oct 28 22:49:07 GMT 2022,31,1241913
Fri Oct 28 22:49:09 GMT 2022,31,1240281
Fri Oct 28 22:49:11 GMT 2022,31,1228699
