datetime,cpu,mem
Sat Oct 22 15:57:01 GMT 2022,32,1258176
Sat Oct 22 15:57:02 GMT 2022,0.2,1256554
Sat Oct 22 15:57:03 GMT 2022,0.2,1210525
Sat Oct 22 15:57:05 GMT 2022,0.2,1206962
Sat Oct 22 15:57:06 GMT 2022,0.2,1204723
Sat Oct 22 15:57:07 GMT 2022,36,1207242
Sat Oct 22 15:57:09 GMT 2022,36,1252974
Sat Oct 22 15:57:11 GMT 2022,36,1260269
Sat Oct 22 15:57:14 GMT 2022,0.1,1254818
Sat Oct 22 15:57:16 GMT 2022,0.1,1253420
Sat Oct 22 15:57:18 GMT 2022,0.1,1255130
Sat Oct 22 15:57:20 GMT 2022,0,1240944
Sat Oct 22 15:57:22 GMT 2022,0,1242554
Sat Oct 22 15:57:24 GMT 2022,0,1246765
Sat Oct 22 15:57:25 GMT 2022,35,1243776
Sat Oct 22 15:57:27 GMT 2022,35,1243024
Sat Oct 22 15:57:29 GMT 2022,35,1245102
Sat Oct 22 15:57:31 GMT 2022,34,1245290
Sat Oct 22 15:57:33 GMT 2022,34,1242075
Sat Oct 22 15:57:35 GMT 2022,34,1243639
Sat Oct 22 15:57:37 GMT 2022,35,1243365
Sat Oct 22 15:57:39 GMT 2022,35,1240232
Sat Oct 22 15:57:41 GMT 2022,35,1240752
Sat Oct 22 15:57:43 GMT 2022,35,1239860
Sat Oct 22 15:57:45 GMT 2022,35,1240016
Sat Oct 22 15:57:46 GMT 2022,35,1242622
Sat Oct 22 15:57:48 GMT 2022,34,1236220
Sat Oct 22 15:57:50 GMT 2022,34,1240296
Sat Oct 22 15:57:52 GMT 2022,34,1241506
Sat Oct 22 15:57:54 GMT 2022,35,1241770
Sat Oct 22 15:57:56 GMT 2022,35,1237631
Sat Oct 22 15:57:58 GMT 2022,35,1241417
Sat Oct 22 15:58:00 GMT 2022,33,1241265
Sat Oct 22 15:58:02 GMT 2022,33,1242381
Sat Oct 22 15:58:04 GMT 2022,33,1241979
Sat Oct 22 15:58:06 GMT 2022,32,1241705
Sat Oct 22 15:58:08 GMT 2022,32,1243227
Sat Oct 22 15:58:10 GMT 2022,32,1242977
Sat Oct 22 15:58:12 GMT 2022,32,1243646
Sat Oct 22 15:58:13 GMT 2022,32,1222942
