datetime,cpu,mem
Sat Oct 22 10:23:49 GMT 2022,30,1261962
Sat Oct 22 10:23:50 GMT 2022,-22,1261360
Sat Oct 22 10:23:51 GMT 2022,-22,1214294
Sat Oct 22 10:23:53 GMT 2022,-22,1227786
Sat Oct 22 10:23:54 GMT 2022,-22,1251133
Sat Oct 22 10:23:56 GMT 2022,45,1255011
Sat Oct 22 10:23:57 GMT 2022,45,1250614
Sat Oct 22 10:23:59 GMT 2022,45,1247619
Sat Oct 22 10:24:00 GMT 2022,45,1252399
Sat Oct 22 10:24:02 GMT 2022,31,1246368
Sat Oct 22 10:24:03 GMT 2022,31,1242316
Sat Oct 22 10:24:04 GMT 2022,31,1241732
Sat Oct 22 10:24:06 GMT 2022,31,1243429
Sat Oct 22 10:24:07 GMT 2022,26,1241254
Sat Oct 22 10:24:09 GMT 2022,26,1241286
Sat Oct 22 10:24:11 GMT 2022,26,1242507
Sat Oct 22 10:24:13 GMT 2022,-22.6,1242430
Sat Oct 22 10:24:14 GMT 2022,-22.6,1241136
Sat Oct 22 10:24:15 GMT 2022,-22.6,1258888
Sat Oct 22 10:24:17 GMT 2022,-22.6,1260873
Sat Oct 22 10:24:18 GMT 2022,30,1260976
Sat Oct 22 10:24:20 GMT 2022,30,1233658
Sat Oct 22 10:24:22 GMT 2022,30,1234079
Sat Oct 22 10:24:23 GMT 2022,40,1234046
Sat Oct 22 10:24:25 GMT 2022,40,1235394
Sat Oct 22 10:24:26 GMT 2022,40,1236558
Sat Oct 22 10:24:28 GMT 2022,40,1234077
Sat Oct 22 10:24:30 GMT 2022,35,1236952
Sat Oct 22 10:24:31 GMT 2022,35,1235752
Sat Oct 22 10:24:32 GMT 2022,35,1237084
Sat Oct 22 10:24:34 GMT 2022,35,1237314
Sat Oct 22 10:24:36 GMT 2022,2,1236913
Sat Oct 22 10:24:38 GMT 2022,2,1236449
Sat Oct 22 10:24:39 GMT 2022,2,1237653
Sat Oct 22 10:24:40 GMT 2022,2,1238014
Sat Oct 22 10:24:42 GMT 2022,29,1236604
Sat Oct 22 10:24:44 GMT 2022,29,1236982
Sat Oct 22 10:24:46 GMT 2022,29,1238226
Sat Oct 22 10:24:47 GMT 2022,29,1238371
Sat Oct 22 10:24:48 GMT 2022,30,1235746
Sat Oct 22 10:24:50 GMT 2022,30,1237394
Sat Oct 22 10:24:52 GMT 2022,30,1239475
Sat Oct 22 10:24:54 GMT 2022,0.8,1238498
Sat Oct 22 10:24:55 GMT 2022,0.8,1235946
Sat Oct 22 10:24:57 GMT 2022,0.8,1236570
Sat Oct 22 10:24:58 GMT 2022,0.8,1238311
Sat Oct 22 10:25:00 GMT 2022,26,1237728
Sat Oct 22 10:25:02 GMT 2022,26,1238069
