datetime,cpu,mem
Sat Oct 22 11:46:35 GMT 2022,81,1273836
Sat Oct 22 11:46:36 GMT 2022,0,1269302
Sat Oct 22 11:46:38 GMT 2022,0,1238404
Sat Oct 22 11:46:40 GMT 2022,0,1265217
Sat Oct 22 11:46:42 GMT 2022,0.3,1264022
Sat Oct 22 11:46:44 GMT 2022,0.3,1261675
Sat Oct 22 11:46:46 GMT 2022,0.3,1255253
Sat Oct 22 11:46:49 GMT 2022,0.4,1246625
Sat Oct 22 11:46:51 GMT 2022,0.4,1249567
Sat Oct 22 11:46:54 GMT 2022,0,1242407
Sat Oct 22 11:46:57 GMT 2022,0,1248073
Sat Oct 22 11:46:59 GMT 2022,0.3,1245247
Sat Oct 22 11:47:02 GMT 2022,0.3,1245849
Sat Oct 22 11:47:05 GMT 2022,0,1244121
Sat Oct 22 11:47:07 GMT 2022,0,1245778
Sat Oct 22 11:47:10 GMT 2022,0.3,1245796
Sat Oct 22 11:47:12 GMT 2022,0.3,1242788
Sat Oct 22 11:47:15 GMT 2022,64,1246620
Sat Oct 22 11:47:18 GMT 2022,64,1247042
Sat Oct 22 11:47:21 GMT 2022,76,1240354
Sat Oct 22 11:47:23 GMT 2022,76,1245434
Sat Oct 22 11:47:26 GMT 2022,72,1245269
Sat Oct 22 11:47:29 GMT 2022,72,1248054
Sat Oct 22 11:47:32 GMT 2022,77,1247154
Sat Oct 22 11:47:35 GMT 2022,77,1249168
Sat Oct 22 11:47:38 GMT 2022,82,1243298
Sat Oct 22 11:47:40 GMT 2022,82,1246842
Sat Oct 22 11:47:43 GMT 2022,78,1246357
Sat Oct 22 11:47:46 GMT 2022,78,1248961
Sat Oct 22 11:47:49 GMT 2022,81,1227566
