datetime,cpu,mem
Fri Oct 21 01:35:25 GMT 2022,38,1376665
Fri Oct 21 01:35:27 GMT 2022,38,1408697
Fri Oct 21 01:35:29 GMT 2022,0.1,1277293
Fri Oct 21 01:35:31 GMT 2022,0.1,1263869
Fri Oct 21 01:35:34 GMT 2022,0.1,1334549
Fri Oct 21 01:35:36 GMT 2022,-52.3,1430805
Fri Oct 21 01:35:39 GMT 2022,-52.3,1465670
Fri Oct 21 01:35:42 GMT 2022,0.1,1457889
Fri Oct 21 01:35:45 GMT 2022,0.1,1452546
Fri Oct 21 01:35:47 GMT 2022,42,1451739
Fri Oct 21 01:35:50 GMT 2022,42,1451373
Fri Oct 21 01:35:52 GMT 2022,42,1451598
Fri Oct 21 01:35:54 GMT 2022,0,1451771
Fri Oct 21 01:35:56 GMT 2022,0,1453515
Fri Oct 21 01:35:58 GMT 2022,0,1446684
Fri Oct 21 01:36:00 GMT 2022,36,1449853
Fri Oct 21 01:36:02 GMT 2022,36,1450307
Fri Oct 21 01:36:04 GMT 2022,36,1451288
Fri Oct 21 01:36:07 GMT 2022,0.1,1450273
Fri Oct 21 01:36:09 GMT 2022,0.1,1451445
Fri Oct 21 01:36:11 GMT 2022,0.1,1454788
Fri Oct 21 01:36:13 GMT 2022,0,1451697
Fri Oct 21 01:36:16 GMT 2022,0,1453571
Fri Oct 21 01:36:18 GMT 2022,0,1456640
Fri Oct 21 01:36:20 GMT 2022,41,1451413
Fri Oct 21 01:36:22 GMT 2022,41,1454407
Fri Oct 21 01:36:25 GMT 2022,41,1465926
Fri Oct 21 01:36:28 GMT 2022,47,1478855
Fri Oct 21 01:36:30 GMT 2022,47,1540150
Fri Oct 21 01:36:33 GMT 2022,47,1541927
Fri Oct 21 01:36:36 GMT 2022,0.1,1538261
Fri Oct 21 01:36:39 GMT 2022,0.1,1451336
