datetime,cpu,mem
Fri Oct 21 07:37:31 GMT 2022,33,1291881
Fri Oct 21 07:37:32 GMT 2022,11,1230400
Fri Oct 21 07:37:34 GMT 2022,11,1365677
Fri Oct 21 07:37:35 GMT 2022,11,1389875
Fri Oct 21 07:37:37 GMT 2022,11,1385918
Fri Oct 21 07:37:38 GMT 2022,45,1383015
Fri Oct 21 07:37:40 GMT 2022,45,1379875
Fri Oct 21 07:37:41 GMT 2022,45,1380033
Fri Oct 21 07:37:42 GMT 2022,45,1380027
Fri Oct 21 07:37:44 GMT 2022,30,1380502
Fri Oct 21 07:37:45 GMT 2022,30,1378506
Fri Oct 21 07:37:47 GMT 2022,30,1374138
Fri Oct 21 07:37:48 GMT 2022,30,1297013
Fri Oct 21 07:37:50 GMT 2022,28,1296783
Fri Oct 21 07:37:51 GMT 2022,28,1295587
Fri Oct 21 07:37:53 GMT 2022,28,1296431
Fri Oct 21 07:37:54 GMT 2022,28,1296309
Fri Oct 21 07:37:56 GMT 2022,29,1296791
Fri Oct 21 07:37:57 GMT 2022,29,1297907
Fri Oct 21 07:37:59 GMT 2022,29,1296753
Fri Oct 21 07:38:00 GMT 2022,29,1298463
Fri Oct 21 07:38:02 GMT 2022,29,1296953
Fri Oct 21 07:38:03 GMT 2022,29,1298097
Fri Oct 21 07:38:05 GMT 2022,29,1296685
Fri Oct 21 07:38:06 GMT 2022,29,1297448
Fri Oct 21 07:38:08 GMT 2022,29,1296593
Fri Oct 21 07:38:09 GMT 2022,29,1297753
Fri Oct 21 07:38:11 GMT 2022,29,1296429
Fri Oct 21 07:38:12 GMT 2022,29,1296171
Fri Oct 21 07:38:14 GMT 2022,28,1296601
Fri Oct 21 07:38:15 GMT 2022,28,1297785
Fri Oct 21 07:38:17 GMT 2022,28,1299077
Fri Oct 21 07:38:18 GMT 2022,28,1298867
Fri Oct 21 07:38:20 GMT 2022,28,1297817
Fri Oct 21 07:38:21 GMT 2022,28,1297825
Fri Oct 21 07:38:23 GMT 2022,28,1299089
Fri Oct 21 07:38:24 GMT 2022,28,1298875
Fri Oct 21 07:38:26 GMT 2022,28,1296953
Fri Oct 21 07:38:27 GMT 2022,28,1297389
Fri Oct 21 07:38:29 GMT 2022,28,1298685
Fri Oct 21 07:38:30 GMT 2022,28,1298531
Fri Oct 21 07:38:32 GMT 2022,29,1298433
Fri Oct 21 07:38:33 GMT 2022,29,1299121
Fri Oct 21 07:38:35 GMT 2022,29,1297749
Fri Oct 21 07:38:36 GMT 2022,29,1299151
Fri Oct 21 07:38:38 GMT 2022,27,1298161
Fri Oct 21 07:38:39 GMT 2022,27,1294265
Fri Oct 21 07:38:41 GMT 2022,27,1294029
Fri Oct 21 07:38:43 GMT 2022,27,1311205
Fri Oct 21 07:38:44 GMT 2022,24,1279466
