Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
62,2177318,71222
162,2285108,179012
264,2235252,129156
363,2210304,104208
464,2165020,58924
564,2263933,157837
664,3276505,1170409
765,2272632,166536
866,2657626,551530
972,3057164,951068
1080,3732071,1625975
1174,4219121,2113025
1272,2505775,399679
1372,3077868,971772
1473,2328133,222037
1575,2995084,888988
1676,2407658,301562
1777,1792175,0
1870,1648773,0
1975,1354906,0
2080,1241739,0
2178,1938191,0
2273,3064628,958532
2378,4475457,2369361
2478,5642828,3536732
2576,3234642,1128546
2679,2621787,515691
2781,2659786,553690
2880,2623935,517839
2984,2149516,43420
3077,3472692,1366596
3187,3928084,1821988
3281,3988703,1882607
3394,3599136,1493040
3491,3662687,1556591
3606,3068189,962093
3697,3317497,1211401
3811,3345425,1239329
3897,3108812,1002716
3993,2320101,214005
4094,3072961,966865
4194,3108812,1002716
4294,2441993,335897
4395,2133224,27128
4494,1792533,0
4597,2628415,522319
4707,3248062,1141966
4797,2764647,658551
4899,3230703,1124607
4998,3065791,959695
5104,3452976,1346880
5202,3452976,1346880
5302,3160434,1054338
5401,2513694,407598
5517,2258954,152858
5620,2155781,49685
5727,2138895,32799
5845,2251468,145372
5921,2251468,145372
6053,2251468,145372
6141,2251468,145372
6237,2251468,145372
6344,2251468,145372
6440,2251468,145372
6561,2251468,145372
6638,2251468,145372
6757,2251468,145372
6844,2251468,145372
6952,2251468,145372
7061,2251468,145372
7148,2251468,145372
7247,2251468,145372
7299,2251468,145372
7394,2251468,145372
7509,2251468,145372
7608,2251468,145372
7703,2251468,145372
7791,2195182,89086
7943,2212068,105972
7998,2251468,145372
8103,2251468,145372
8197,2122009,15913
8295,2122009,15913
8400,2251468,145372
8500,2195182,89086
8600,2195182,89086
8697,2200507,94411
8814,2363739,257643
8964,2105123,0
9058,2138895,32799
9164,2183924,77828
9250,2251468,145372
9305,2155781,49685
9408,2082608,0
9527,2161410,55314
9602,2251468,145372
9724,2144524,38428
9804,2183924,77828
9909,2138895,32799
10004,2251468,145372
10114,2200810,94714
10222,2251468,145372
10305,2251468,145372
10414,2195182,89086
10515,2133266,27170
10629,2200810,94714
10712,2178296,72200
10817,2138895,32799
10914,2155781,49685
11031,2138895,32799
11122,2178296,72200
11220,2251468,145372
11318,2071351,0
11429,2031950,0
11517,1694230,0
11622,1080172,0
11718,2587274,481178
11823,1895887,0
11919,2485958,379862
12022,1619142,0
12123,2677333,571237
12221,1624773,0
12321,1652914,0
12421,1141645,0
12524,1015704,0
12622,1196992,0
12726,1031038,0
12825,1636028,0
12926,1382738,0
13030,1433396,0
13125,1675429,0
13232,1315194,0
13331,2272068,165972
13430,1979377,0
13528,1806769,0
13624,1360224,0
13730,1929659,0
13833,2367756,261660
13931,1377110,0
14037,1477960,0
14130,2221410,115314
14228,821763,0
14331,1032362,0
14429,1032832,0
14529,983695,0
14630,998134,0
14730,586298,0
14831,1374312,0
14933,645868,0
15032,681651,0
15132,905253,0
15234,417438,0
15335,730190,0
15435,535161,0
15536,461592,0
15637,452653,0
15739,473637,0
15839,481601,0
15939,405315,0
16041,358556,0
16142,277721,0
16241,1144112,0
16343,1008451,0
16443,715229,0
16543,517989,0
16645,463212,0
16745,424756,0
16845,549115,0
16945,902456,0
17046,690435,0
17146,544731,0
17248,535163,0
17349,548014,0
17450,553298,0
17551,498756,0
17653,500817,0
17755,466688,0
17855,629667,0
17958,1523941,0
18059,1576935,0
18154,1393996,0
18256,945589,0
18356,712800,0
18457,775073,0
18557,670346,0
18658,633657,0
