datetime,cpu,mem
Fri Oct 21 08:54:23 GMT 2022,50,1293744
Fri Oct 21 08:54:25 GMT 2022,0,1292742
Fri Oct 21 08:54:26 GMT 2022,0,1250503
Fri Oct 21 08:54:28 GMT 2022,0,1311801
Fri Oct 21 08:54:30 GMT 2022,55,1329496
Fri Oct 21 08:54:32 GMT 2022,55,1343882
Fri Oct 21 08:54:34 GMT 2022,55,1345499
Fri Oct 21 08:54:36 GMT 2022,0.1,1339789
Fri Oct 21 08:54:39 GMT 2022,0.1,1340445
Fri Oct 21 08:54:42 GMT 2022,60,1338699
Fri Oct 21 08:54:45 GMT 2022,60,1344775
Fri Oct 21 08:54:48 GMT 2022,0.2,1346286
Fri Oct 21 08:54:51 GMT 2022,0.2,1350522
Fri Oct 21 08:54:54 GMT 2022,62,1354862
Fri Oct 21 08:54:57 GMT 2022,62,1362345
Fri Oct 21 08:55:00 GMT 2022,82,1355343
Fri Oct 21 08:55:03 GMT 2022,82,1366445
Fri Oct 21 08:55:06 GMT 2022,75,1362497
Fri Oct 21 08:55:09 GMT 2022,75,1374419
Fri Oct 21 08:55:12 GMT 2022,76,1372425
Fri Oct 21 08:55:15 GMT 2022,76,1355985
Fri Oct 21 08:55:19 GMT 2022,78,1361975
Fri Oct 21 08:55:22 GMT 2022,78,1367123
Fri Oct 21 08:55:25 GMT 2022,0.1,1377901
Fri Oct 21 08:55:28 GMT 2022,0.1,1376841
Fri Oct 21 08:55:32 GMT 2022,75,1385003
Fri Oct 21 08:55:35 GMT 2022,75,1386252
