datetime,cpu,mem
Fri Oct 28 17:58:24 GMT 2022,0.3,1314992
Fri Oct 28 17:58:26 GMT 2022,0.1,1446307
Fri Oct 28 17:58:29 GMT 2022,0.1,1303537
Fri Oct 28 17:58:33 GMT 2022,0.3,1305046
Fri Oct 28 17:58:37 GMT 2022,0.3,1312494
Fri Oct 28 17:58:41 GMT 2022,98,1328422
Fri Oct 28 17:58:44 GMT 2022,98,1331828
Fri Oct 28 17:58:46 GMT 2022,0,1328797
Fri Oct 28 17:58:49 GMT 2022,0,1323739
Fri Oct 28 17:58:51 GMT 2022,0,1325465
Fri Oct 28 17:58:54 GMT 2022,47,1323740
Fri Oct 28 17:58:56 GMT 2022,47,1325293
Fri Oct 28 17:58:59 GMT 2022,40,1320540
Fri Oct 28 17:59:02 GMT 2022,40,1323445
Fri Oct 28 17:59:04 GMT 2022,41,1323460
Fri Oct 28 17:59:06 GMT 2022,41,1319244
Fri Oct 28 17:59:08 GMT 2022,41,1324897
Fri Oct 28 17:59:10 GMT 2022,34,1322300
Fri Oct 28 17:59:13 GMT 2022,34,1322536
Fri Oct 28 17:59:14 GMT 2022,34,1321313
Fri Oct 28 17:59:16 GMT 2022,0,1321020
Fri Oct 28 17:59:18 GMT 2022,0,1322720
Fri Oct 28 17:59:20 GMT 2022,0,1324741
Fri Oct 28 17:59:23 GMT 2022,0.4,1323144
Fri Oct 28 17:59:25 GMT 2022,0.4,1321476
Fri Oct 28 17:59:27 GMT 2022,0.4,1324025
Fri Oct 28 17:59:29 GMT 2022,0,1324504
Fri Oct 28 17:59:31 GMT 2022,0,1323320
Fri Oct 28 17:59:34 GMT 2022,0,1323533
Fri Oct 28 17:59:36 GMT 2022,47,1321572
Fri Oct 28 17:59:38 GMT 2022,47,1320553
