datetime,cpu,mem
Fri Oct 21 01:12:33 GMT 2022,0,1219486
Fri Oct 21 01:12:35 GMT 2022,5.9,1272647
Fri Oct 21 01:12:37 GMT 2022,5.9,1275231
Fri Oct 21 01:12:39 GMT 2022,5.9,1284784
Fri Oct 21 01:12:42 GMT 2022,0.1,1275026
Fri Oct 21 01:12:44 GMT 2022,0.1,1270525
Fri Oct 21 01:12:46 GMT 2022,0.1,1268473
Fri Oct 21 01:12:48 GMT 2022,0.1,1271256
Fri Oct 21 01:12:50 GMT 2022,0.1,1193919
Fri Oct 21 01:12:52 GMT 2022,0.1,1194150
Fri Oct 21 01:12:54 GMT 2022,33,1191171
Fri Oct 21 01:12:56 GMT 2022,33,1192907
Fri Oct 21 01:12:58 GMT 2022,33,1195992
Fri Oct 21 01:13:00 GMT 2022,36,1193827
Fri Oct 21 01:13:02 GMT 2022,36,1193219
Fri Oct 21 01:13:03 GMT 2022,36,1194242
Fri Oct 21 01:13:05 GMT 2022,34,1194271
Fri Oct 21 01:13:07 GMT 2022,34,1193175
Fri Oct 21 01:13:09 GMT 2022,34,1194774
Fri Oct 21 01:13:11 GMT 2022,35,1193547
Fri Oct 21 01:13:13 GMT 2022,35,1194959
Fri Oct 21 01:13:15 GMT 2022,35,1192150
Fri Oct 21 01:13:16 GMT 2022,33,1192915
Fri Oct 21 01:13:18 GMT 2022,33,1194323
Fri Oct 21 01:13:20 GMT 2022,33,1194536
Fri Oct 21 01:13:22 GMT 2022,32,1192539
Fri Oct 21 01:13:24 GMT 2022,32,1193704
Fri Oct 21 01:13:26 GMT 2022,32,1196214
Fri Oct 21 01:13:27 GMT 2022,0,1193391
Fri Oct 21 01:13:29 GMT 2022,0,1193355
Fri Oct 21 01:13:31 GMT 2022,0,1196130
Fri Oct 21 01:13:33 GMT 2022,0.1,1195355
Fri Oct 21 01:13:35 GMT 2022,0.1,1194343
Fri Oct 21 01:13:37 GMT 2022,0.1,1195898
Fri Oct 21 01:13:39 GMT 2022,33,1194251
Fri Oct 21 01:13:40 GMT 2022,33,1194451
Fri Oct 21 01:13:42 GMT 2022,33,1195014
Fri Oct 21 01:13:44 GMT 2022,31,1189343
Fri Oct 21 01:13:46 GMT 2022,31,1167013
