Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
86,2489263,1204876
187,2224350,939963
287,2188794,904407
387,2436015,1151628
488,2355675,1071288
589,2368046,1083659
689,3094108,1809721
789,2832633,1548246
891,2233990,949603
992,2961521,1677134
1093,3775093,2490706
1194,4873151,3588764
1294,5100538,3816151
1394,5052610,3768223
1497,5785549,4501162
1594,5349141,4064754
1696,4223230,2938843
1798,4076150,2791763
1901,3476212,2191825
1999,6136676,4852289
2098,4517246,3232859
2197,3376559,2092172
2299,3132809,1848422
2401,2516442,1232055
2502,3354407,2070020
2602,4299718,3015331
2705,4985055,3700668
2812,6552074,5267687
2906,5879615,4595228
3003,4162488,2878101
3106,3350956,2066569
3205,3684102,2399715
3312,5202092,3917705
3405,4986018,3701631
3504,3286364,2001977
3605,1339001,54614
3709,2311675,1027288
3806,2584402,1300015
3907,3099809,1815422
4008,3241655,1957268
4109,3631047,2346660
4209,2173661,889274
4311,2442755,1158368
4411,2195861,911474
4513,2368876,1084489
4617,3255943,1971556
4714,4426721,3142334
4815,3806020,2521633
4914,2829772,1545385
5021,2803246,1518859
5116,3052842,1768455
5222,4525230,3240843
5325,3568366,2283979
5418,3645360,2360973
5518,2369672,1085285
5618,1386173,101786
5719,3445843,2161456
5821,1547493,263106
5919,1636512,352125
6022,2477532,1193145
6121,883505,0
6223,2834249,1549862
6322,2987348,1702961
6425,3814371,2529984
6526,2607522,1323135
6626,1809640,525253
6725,3514169,2229782
6825,2365559,1081172
6925,1954075,669688
7028,1701330,416943
7129,3328324,2043937
7229,2742944,1458557
7327,1988317,703930
7429,2735160,1450773
7530,2550463,1266076
7631,2490802,1206415
7734,2061240,776853
7831,1875003,590616
7932,2569801,1285414
8032,2328325,1043938
8132,2235937,951550
8234,2643972,1359585
8333,1820704,536317
8436,1840566,556179
8540,2043659,759272
8636,2318116,1033729
8738,2826821,1542434
8839,2790659,1506272
8939,2422059,1137672
9044,1141763,0
9143,4918936,3634549
9240,5403174,4118787
9341,5702823,4418436
9441,5442023,4157636
9541,5320782,4036395
9643,4186163,2901776
9744,4210018,2925631
9845,7151473,5867086
