datetime,cpu,mem
Fri Oct 21 02:52:41 GMT 2022,0,1477772
Fri Oct 21 02:52:42 GMT 2022,12,1479331
Fri Oct 21 02:52:44 GMT 2022,12,1350795
Fri Oct 21 02:52:46 GMT 2022,12,1419756
Fri Oct 21 02:52:48 GMT 2022,0.1,1464603
Fri Oct 21 02:52:51 GMT 2022,0.1,1500851
Fri Oct 21 02:52:55 GMT 2022,0.1,1493408
Fri Oct 21 02:52:58 GMT 2022,0.1,1495271
Fri Oct 21 02:53:01 GMT 2022,68,1503577
Fri Oct 21 02:53:03 GMT 2022,68,1524391
Fri Oct 21 02:53:06 GMT 2022,65,1529742
Fri Oct 21 02:53:09 GMT 2022,65,1532715
Fri Oct 21 02:53:11 GMT 2022,54,1520702
Fri Oct 21 02:53:14 GMT 2022,54,1522816
Fri Oct 21 02:53:16 GMT 2022,54,1530183
Fri Oct 21 02:53:18 GMT 2022,0,1529754
Fri Oct 21 02:53:20 GMT 2022,0,1531566
Fri Oct 21 02:53:22 GMT 2022,0,1537953
Fri Oct 21 02:53:25 GMT 2022,0.1,1533718
Fri Oct 21 02:53:27 GMT 2022,0.1,1537366
Fri Oct 21 02:53:29 GMT 2022,0.1,1541691
Fri Oct 21 02:53:31 GMT 2022,46,1539636
Fri Oct 21 02:53:34 GMT 2022,46,1540623
Fri Oct 21 02:53:36 GMT 2022,0,1543328
Fri Oct 21 02:53:38 GMT 2022,0,1549034
Fri Oct 21 02:53:41 GMT 2022,0,1546633
Fri Oct 21 02:53:44 GMT 2022,0.1,1550272
Fri Oct 21 02:53:46 GMT 2022,0.1,1554482
Fri Oct 21 02:53:48 GMT 2022,0.1,1555429
Fri Oct 21 02:53:50 GMT 2022,48,1562090
Fri Oct 21 02:53:53 GMT 2022,48,1567790
