datetime,cpu,mem
Sat Oct 22 14:19:22 GMT 2022,89,1321221
Sat Oct 22 14:19:24 GMT 2022,0,1362730
Sat Oct 22 14:19:26 GMT 2022,0,1220385
Sat Oct 22 14:19:29 GMT 2022,0,1282958
Sat Oct 22 14:19:33 GMT 2022,0.2,1301182
Sat Oct 22 14:19:37 GMT 2022,0.2,1326627
Sat Oct 22 14:19:40 GMT 2022,96,1345736
Sat Oct 22 14:19:44 GMT 2022,96,1355919
Sat Oct 22 14:19:47 GMT 2022,95,1368640
Sat Oct 22 14:19:50 GMT 2022,95,1375377
Sat Oct 22 14:19:52 GMT 2022,90,1391296
Sat Oct 22 14:19:55 GMT 2022,90,1406701
Sat Oct 22 14:19:57 GMT 2022,0,1415946
Sat Oct 22 14:20:00 GMT 2022,0,1413095
Sat Oct 22 14:20:03 GMT 2022,0.2,1417250
Sat Oct 22 14:20:05 GMT 2022,0.2,1412192
Sat Oct 22 14:20:07 GMT 2022,0.2,1408541
Sat Oct 22 14:20:10 GMT 2022,0,1409918
Sat Oct 22 14:20:12 GMT 2022,0,1412765
Sat Oct 22 14:20:15 GMT 2022,77,1411618
Sat Oct 22 14:20:17 GMT 2022,77,1399603
Sat Oct 22 14:20:20 GMT 2022,65,1410174
Sat Oct 22 14:20:22 GMT 2022,65,1409616
Sat Oct 22 14:20:25 GMT 2022,65,1412925
Sat Oct 22 14:20:27 GMT 2022,60,1408724
Sat Oct 22 14:20:30 GMT 2022,60,1415081
Sat Oct 22 14:20:32 GMT 2022,70,1417374
Sat Oct 22 14:20:35 GMT 2022,70,1412858
Sat Oct 22 14:20:37 GMT 2022,70,1406263
