datetime,cpu,mem
Fri Oct 21 03:07:00 GMT 2022,45,1412611
Fri Oct 21 03:07:02 GMT 2022,0,1398562
Fri Oct 21 03:07:04 GMT 2022,0,1336914
Fri Oct 21 03:07:07 GMT 2022,0,1354524
Fri Oct 21 03:07:10 GMT 2022,0.1,1344123
Fri Oct 21 03:07:12 GMT 2022,0.1,1340439
Fri Oct 21 03:07:15 GMT 2022,0.1,1327712
Fri Oct 21 03:07:18 GMT 2022,0.1,1329201
Fri Oct 21 03:07:21 GMT 2022,0.1,1329338
Fri Oct 21 03:07:24 GMT 2022,0.1,1327423
Fri Oct 21 03:07:27 GMT 2022,0.1,1328188
Fri Oct 21 03:07:30 GMT 2022,0.1,1331189
Fri Oct 21 03:07:33 GMT 2022,69,1325940
Fri Oct 21 03:07:36 GMT 2022,69,1328679
Fri Oct 21 03:07:39 GMT 2022,66,1329018
Fri Oct 21 03:07:42 GMT 2022,66,1327523
Fri Oct 21 03:07:45 GMT 2022,71,1328056
Fri Oct 21 03:07:49 GMT 2022,71,1331219
Fri Oct 21 03:07:52 GMT 2022,77,1326754
Fri Oct 21 03:07:55 GMT 2022,77,1329731
Fri Oct 21 03:07:58 GMT 2022,78,1330908
Fri Oct 21 03:08:02 GMT 2022,78,1331141
Fri Oct 21 03:08:05 GMT 2022,81,1324440
Fri Oct 21 03:08:08 GMT 2022,81,1329947
Fri Oct 21 03:08:11 GMT 2022,80,1329104
Fri Oct 21 03:08:15 GMT 2022,80,1314171
